city,year,treat,batch,first_treat_year
襄阳市,2022,0,0,0
襄阳市,2023,0,0,0
西宁市,1990,0,2,2016
西宁市,1991,0,2,2016
西宁市,1992,0,2,2016
西宁市,1993,0,2,2016
西宁市,1994,0,2,2016
西宁市,1995,0,2,2016
西宁市,1996,0,2,2016
西宁市,1997,0,2,2016
西宁市,1998,0,2,2016
西宁市,1999,0,2,2016
西宁市,2000,0,2,2016
西宁市,2001,0,2,2016
西宁市,2002,0,2,2016
西宁市,2003,0,2,2016
西宁市,2004,0,2,2016
西宁市,2005,0,2,2016
西宁市,2006,0,2,2016
西宁市,2007,0,2,2016
西宁市,2008,0,2,2016
西宁市,2009,0,2,2016
西宁市,2010,0,2,2016
西宁市,2011,0,2,2016
西宁市,2012,0,2,2016
西宁市,2013,0,2,2016
西宁市,2014,0,2,2016
西宁市,2015,0,2,2016
西宁市,2016,1,2,2016
西宁市,2017,1,2,2016
西宁市,2018,1,2,2016
西宁市,2019,1,2,2016
西宁市,2020,1,2,2016
西宁市,2021,1,2,2016
西宁市,2022,1,2,2016
西宁市,2023,1,2,2016
西安市,1990,0,0,0
西安市,1991,0,0,0
西安市,1992,0,0,0
西安市,1993,0,0,0
西安市,1994,0,0,0
西安市,1995,0,0,0
西安市,1996,0,0,0
西安市,1997,0,0,0
西安市,1998,0,0,0
西安市,1999,0,0,0
西安市,2000,0,0,0
西安市,2001,0,0,0
西安市,2002,0,0,0
西安市,2003,0,0,0
西安市,2004,0,0,0
西安市,2005,0,0,0
西安市,2006,0,0,0
西安市,2007,0,0,0
西安市,2008,0,0,0
西安市,2009,0,0,0
西安市,2010,0,0,0
西安市,2011,0,0,0
西安市,2012,0,0,0
西安市,2013,0,0,0
西安市,2014,0,0,0
西安市,2015,0,0,0
西安市,2016,0,0,0
西安市,2017,0,0,0
西安市,2018,0,0,0
西安市,2019,0,0,0
西安市,2020,0,0,0
西安市,2021,0,0,0
西安市,2022,0,0,0
西安市,2023,0,0,0
许昌市,1990,0,0,0
许昌市,1991,0,0,0
许昌市,1992,0,0,0
许昌市,1993,0,0,0
许昌市,1994,0,0,0
许昌市,1995,0,0,0
许昌市,1996,0,0,0
许昌市,1997,0,0,0
许昌市,1998,0,0,0
许昌市,1999,0,0,0
许昌市,2000,0,0,0
许昌市,2001,0,0,0
许昌市,2002,0,0,0
许昌市,2003,0,0,0
许昌市,2004,0,0,0
许昌市,2005,0,0,0
许昌市,2006,0,0,0
许昌市,2007,0,0,0
许昌市,2008,0,0,0
许昌市,2009,0,0,0
许昌市,2010,0,0,0
许昌市,2011,0,0,0
许昌市,2012,0,0,0
许昌市,2013,0,0,0
许昌市,2014,0,0,0
许昌市,2015,0,0,0
许昌市,2016,0,0,0
许昌市,2017,0,0,0
许昌市,2018,0,0,0
许昌市,2019,0,0,0
许昌市,2020,0,0,0
许昌市,2021,0,0,0
许昌市,2022,0,0,0
许昌市,2023,0,0,0
贵港市,1990,0,0,0
贵港市,1991,0,0,0
贵港市,1992,0,0,0
贵港市,1993,0,0,0
贵港市,1994,0,0,0
贵港市,1995,0,0,0
贵港市,1996,0,0,0
贵港市,1997,0,0,0
贵港市,1998,0,0,0
贵港市,1999,0,0,0
贵港市,2000,0,0,0
贵港市,2001,0,0,0
贵港市,2002,0,0,0
贵港市,2003,0,0,0
贵港市,2004,0,0,0
贵港市,2005,0,0,0
贵港市,2006,0,0,0
贵港市,2007,0,0,0
贵港市,2008,0,0,0
贵港市,2009,0,0,0
贵港市,2010,0,0,0
贵港市,2011,0,0,0
贵港市,2012,0,0,0
贵港市,2013,0,0,0
贵港市,2014,0,0,0
贵港市,2015,0,0,0
贵港市,2016,0,0,0
贵港市,2017,0,0,0
贵港市,2018,0,0,0
贵港市,2019,0,0,0
贵港市,2020,0,0,0
贵港市,2021,0,0,0
贵港市,2022,0,0,0
贵港市,2023,0,0,0
贵阳市,1990,0,0,0
贵阳市,1991,0,0,0
贵阳市,1992,0,0,0
贵阳市,1993,0,0,0
贵阳市,1994,0,0,0
贵阳市,1995,0,0,0
贵阳市,1996,0,0,0
贵阳市,1997,0,0,0
贵阳市,1998,0,0,0
贵阳市,1999,0,0,0
贵阳市,2000,0,0,0
贵阳市,2001,0,0,0
贵阳市,2002,0,0,0
贵阳市,2003,0,0,0
贵阳市,2004,0,0,0
贵阳市,2005,0,0,0
贵阳市,2006,0,0,0
贵阳市,2007,0,0,0
贵阳市,2008,0,0,0
贵阳市,2009,0,0,0
贵阳市,2010,0,0,0
贵阳市,2011,0,0,0
贵阳市,2012,0,0,0
贵阳市,2013,0,0,0
贵阳市,2014,0,0,0
贵阳市,2015,0,0,0
贵阳市,2016,0,0,0
贵阳市,2017,0,0,0
贵阳市,2018,0,0,0
贵阳市,2019,0,0,0
贵阳市,2020,0,0,0
贵阳市,2021,0,0,0
贵阳市,2022,0,0,0
贵阳市,2023,0,0,0
贺州市,1990,0,0,0
贺州市,1991,0,0,0
贺州市,1992,0,0,0
贺州市,1993,0,0,0
贺州市,1994,0,0,0
贺州市,1995,0,0,0
贺州市,1996,0,0,0
贺州市,1997,0,0,0
贺州市,1998,0,0,0
贺州市,1999,0,0,0
贺州市,2000,0,0,0
贺州市,2001,0,0,0
贺州市,2002,0,0,0
贺州市,2003,0,0,0
贺州市,2004,0,0,0
贺州市,2005,0,0,0
贺州市,2006,0,0,0
贺州市,2007,0,0,0
贺州市,2008,0,0,0
贺州市,2009,0,0,0
贺州市,2010,0,0,0
贺州市,2011,0,0,0
贺州市,2012,0,0,0
贺州市,2013,0,0,0
贺州市,2014,0,0,0
贺州市,2015,0,0,0
贺州市,2016,0,0,0
贺州市,2017,0,0,0
贺州市,2018,0,0,0
贺州市,2019,0,0,0
贺州市,2020,0,0,0
贺州市,2021,0,0,0
贺州市,2022,0,0,0
贺州市,2023,0,0,0
资阳市,1990,0,0,0
资阳市,1991,0,0,0
资阳市,1992,0,0,0
资阳市,1993,0,0,0
资阳市,1994,0,0,0
资阳市,1995,0,0,0
资阳市,1996,0,0,0
资阳市,1997,0,0,0
资阳市,1998,0,0,0
资阳市,1999,0,0,0
资阳市,2000,0,0,0
资阳市,2001,0,0,0
资阳市,2002,0,0,0
资阳市,2003,0,0,0
资阳市,2004,0,0,0
资阳市,2005,0,0,0
资阳市,2006,0,0,0
资阳市,2007,0,0,0
资阳市,2008,0,0,0
资阳市,2009,0,0,0
资阳市,2010,0,0,0
资阳市,2011,0,0,0
资阳市,2012,0,0,0
资阳市,2013,0,0,0
资阳市,2014,0,0,0
资阳市,2015,0,0,0
资阳市,2016,0,0,0
资阳市,2017,0,0,0
资阳市,2018,0,0,0
资阳市,2019,0,0,0
资阳市,2020,0,0,0
资阳市,2021,0,0,0
资阳市,2022,0,0,0
资阳市,2023,0,0,0
赣州市,1990,0,0,0
赣州市,1991,0,0,0
赣州市,1992,0,0,0
赣州市,1993,0,0,0
赣州市,1994,0,0,0
赣州市,1995,0,0,0
赣州市,1996,0,0,0
赣州市,1997,0,0,0
赣州市,1998,0,0,0
赣州市,1999,0,0,0
赣州市,2000,0,0,0
赣州市,2001,0,0,0
赣州市,2002,0,0,0
赣州市,2003,0,0,0
赣州市,2004,0,0,0
赣州市,2005,0,0,0
赣州市,2006,0,0,0
赣州市,2007,0,0,0
赣州市,2008,0,0,0
赣州市,2009,0,0,0
赣州市,2010,0,0,0
赣州市,2011,0,0,0
赣州市,2012,0,0,0
赣州市,2013,0,0,0
赣州市,2014,0,0,0
赣州市,2015,0,0,0
赣州市,2016,0,0,0
赣州市,2017,0,0,0
赣州市,2018,0,0,0
赣州市,2019,0,0,0
赣州市,2020,0,0,0
赣州市,2021,0,0,0
赣州市,2022,0,0,0
赣州市,2023,0,0,0
赤峰市,1990,0,0,0
赤峰市,1991,0,0,0
赤峰市,1992,0,0,0
赤峰市,1993,0,0,0
赤峰市,1994,0,0,0
赤峰市,1995,0,0,0
赤峰市,1996,0,0,0
赤峰市,1997,0,0,0
赤峰市,1998,0,0,0
赤峰市,1999,0,0,0
赤峰市,2000,0,0,0
赤峰市,2001,0,0,0
赤峰市,2002,0,0,0
赤峰市,2003,0,0,0
赤峰市,2004,0,0,0
赤峰市,2005,0,0,0
赤峰市,2006,0,0,0
赤峰市,2007,0,0,0
赤峰市,2008,0,0,0
赤峰市,2009,0,0,0
赤峰市,2010,0,0,0
赤峰市,2011,0,0,0
赤峰市,2012,0,0,0
赤峰市,2013,0,0,0
赤峰市,2014,0,0,0
赤峰市,2015,0,0,0
赤峰市,2016,0,0,0
赤峰市,2017,0,0,0
赤峰市,2018,0,0,0
赤峰市,2019,0,0,0
赤峰市,2020,0,0,0
赤峰市,2021,0,0,0
赤峰市,2022,0,0,0
赤峰市,2023,0,0,0
辽源市,1990,0,0,0
辽源市,1991,0,0,0
辽源市,1992,0,0,0
辽源市,1993,0,0,0
辽源市,1994,0,0,0
辽源市,1995,0,0,0
辽源市,1996,0,0,0
辽源市,1997,0,0,0
辽源市,1998,0,0,0
辽源市,1999,0,0,0
辽源市,2000,0,0,0
辽源市,2001,0,0,0
辽源市,2002,0,0,0
辽源市,2003,0,0,0
辽源市,2004,0,0,0
辽源市,2005,0,0,0
辽源市,2006,0,0,0
辽源市,2007,0,0,0
辽源市,2008,0,0,0
辽源市,2009,0,0,0
辽源市,2010,0,0,0
辽源市,2011,0,0,0
辽源市,2012,0,0,0
辽源市,2013,0,0,0
辽源市,2014,0,0,0
辽源市,2015,0,0,0
辽源市,2016,0,0,0
辽源市,2017,0,0,0
辽源市,2018,0,0,0
辽源市,2019,0,0,0
辽源市,2020,0,0,0
辽源市,2021,0,0,0
辽源市,2022,0,0,0
辽源市,2023,0,0,0
辽阳市,1990,0,0,0
辽阳市,1991,0,0,0
辽阳市,1992,0,0,0
辽阳市,1993,0,0,0
辽阳市,1994,0,0,0
辽阳市,1995,0,0,0
辽阳市,1996,0,0,0
辽阳市,1997,0,0,0
辽阳市,1998,0,0,0
辽阳市,1999,0,0,0
辽阳市,2000,0,0,0
辽阳市,2001,0,0,0
辽阳市,2002,0,0,0
辽阳市,2003,0,0,0
辽阳市,2004,0,0,0
辽阳市,2005,0,0,0
辽阳市,2006,0,0,0
辽阳市,2007,0,0,0
辽阳市,2008,0,0,0
辽阳市,2009,0,0,0
辽阳市,2010,0,0,0
辽阳市,2011,0,0,0
辽阳市,2012,0,0,0
辽阳市,2013,0,0,0
辽阳市,2014,0,0,0
辽阳市,2015,0,0,0
辽阳市,2016,0,0,0
辽阳市,2017,0,0,0
辽阳市,2018,0,0,0
辽阳市,2019,0,0,0
辽阳市,2020,0,0,0
辽阳市,2021,0,0,0
辽阳市,2022,0,0,0
辽阳市,2023,0,0,0
达州市,1990,0,0,0
达州市,1991,0,0,0
达州市,1992,0,0,0
达州市,1993,0,0,0
达州市,1994,0,0,0
达州市,1995,0,0,0
达州市,1996,0,0,0
达州市,1997,0,0,0
达州市,1998,0,0,0
达州市,1999,0,0,0
达州市,2000,0,0,0
达州市,2001,0,0,0
达州市,2002,0,0,0
达州市,2003,0,0,0
达州市,2004,0,0,0
达州市,2005,0,0,0
达州市,2006,0,0,0
达州市,2007,0,0,0
达州市,2008,0,0,0
达州市,2009,0,0,0
达州市,2010,0,0,0
达州市,2011,0,0,0
达州市,2012,0,0,0
达州市,2013,0,0,0
达州市,2014,0,0,0
达州市,2015,0,0,0
达州市,2016,0,0,0
达州市,2017,0,0,0
达州市,2018,0,0,0
达州市,2019,0,0,0
达州市,2020,0,0,0
达州市,2021,0,0,0
达州市,2022,0,0,0
达州市,2023,0,0,0
运城市,1990,0,0,0
运城市,1991,0,0,0
运城市,1992,0,0,0
运城市,1993,0,0,0
运城市,1994,0,0,0
运城市,1995,0,0,0
运城市,1996,0,0,0
运城市,1997,0,0,0
运城市,1998,0,0,0
运城市,1999,0,0,0
运城市,2000,0,0,0
运城市,2001,0,0,0
运城市,2002,0,0,0
运城市,2003,0,0,0
运城市,2004,0,0,0
运城市,2005,0,0,0
运城市,2006,0,0,0
运城市,2007,0,0,0
运城市,2008,0,0,0
运城市,2009,0,0,0
运城市,2010,0,0,0
运城市,2011,0,0,0
运城市,2012,0,0,0
运城市,2013,0,0,0
运城市,2014,0,0,0
运城市,2015,0,0,0
运城市,2016,0,0,0
运城市,2017,0,0,0
运城市,2018,0,0,0
运城市,2019,0,0,0
运城市,2020,0,0,0
运城市,2021,0,0,0
运城市,2022,0,0,0
运城市,2023,0,0,0
连云港市,1990,0,0,0
连云港市,1991,0,0,0
连云港市,1992,0,0,0
连云港市,1993,0,0,0
连云港市,1994,0,0,0
连云港市,1995,0,0,0
连云港市,1996,0,0,0
连云港市,1997,0,0,0
连云港市,1998,0,0,0
连云港市,1999,0,0,0
连云港市,2000,0,0,0
连云港市,2001,0,0,0
连云港市,2002,0,0,0
连云港市,2003,0,0,0
连云港市,2004,0,0,0
连云港市,2005,0,0,0
连云港市,2006,0,0,0
连云港市,2007,0,0,0
连云港市,2008,0,0,0
连云港市,2009,0,0,0
连云港市,2010,0,0,0
连云港市,2011,0,0,0
连云港市,2012,0,0,0
连云港市,2013,0,0,0
连云港市,2014,0,0,0
连云港市,2015,0,0,0
连云港市,2016,0,0,0
连云港市,2017,0,0,0
连云港市,2018,0,0,0
连云港市,2019,0,0,0
连云港市,2020,0,0,0
连云港市,2021,0,0,0
连云港市,2022,0,0,0
连云港市,2023,0,0,0
通化市,1990,0,0,0
通化市,1991,0,0,0
通化市,1992,0,0,0
通化市,1993,0,0,0
通化市,1994,0,0,0
通化市,1995,0,0,0
通化市,1996,0,0,0
通化市,1997,0,0,0
通化市,1998,0,0,0
通化市,1999,0,0,0
通化市,2000,0,0,0
通化市,2001,0,0,0
通化市,2002,0,0,0
通化市,2003,0,0,0
通化市,2004,0,0,0
通化市,2005,0,0,0
通化市,2006,0,0,0
通化市,2007,0,0,0
通化市,2008,0,0,0
通化市,2009,0,0,0
通化市,2010,0,0,0
通化市,2011,0,0,0
通化市,2012,0,0,0
通化市,2013,0,0,0
通化市,2014,0,0,0
通化市,2015,0,0,0
通化市,2016,0,0,0
通化市,2017,0,0,0
通化市,2018,0,0,0
通化市,2019,0,0,0
通化市,2020,0,0,0
通化市,2021,0,0,0
通化市,2022,0,0,0
通化市,2023,0,0,0
通辽市,1990,0,0,0
通辽市,1991,0,0,0
通辽市,1992,0,0,0
通辽市,1993,0,0,0
通辽市,1994,0,0,0
通辽市,1995,0,0,0
通辽市,1996,0,0,0
通辽市,1997,0,0,0
通辽市,1998,0,0,0
通辽市,1999,0,0,0
通辽市,2000,0,0,0
通辽市,2001,0,0,0
通辽市,2002,0,0,0
通辽市,2003,0,0,0
通辽市,2004,0,0,0
通辽市,2005,0,0,0
通辽市,2006,0,0,0
通辽市,2007,0,0,0
通辽市,2008,0,0,0
通辽市,2009,0,0,0
通辽市,2010,0,0,0
通辽市,2011,0,0,0
通辽市,2012,0,0,0
通辽市,2013,0,0,0
通辽市,2014,0,0,0
通辽市,2015,0,0,0
通辽市,2016,0,0,0
通辽市,2017,0,0,0
通辽市,2018,0,0,0
通辽市,2019,0,0,0
通辽市,2020,0,0,0
通辽市,2021,0,0,0
通辽市,2022,0,0,0
通辽市,2023,0,0,0
遂宁市,1990,0,1,2015
遂宁市,1991,0,1,2015
遂宁市,1992,0,1,2015
遂宁市,1993,0,1,2015
遂宁市,1994,0,1,2015
遂宁市,1995,0,1,2015
遂宁市,1996,0,1,2015
遂宁市,1997,0,1,2015
遂宁市,1998,0,1,2015
遂宁市,1999,0,1,2015
遂宁市,2000,0,1,2015
遂宁市,2001,0,1,2015
遂宁市,2002,0,1,2015
遂宁市,2003,0,1,2015
遂宁市,2004,0,1,2015
遂宁市,2005,0,1,2015
遂宁市,2006,0,1,2015
遂宁市,2007,0,1,2015
遂宁市,2008,0,1,2015
遂宁市,2009,0,1,2015
遂宁市,2010,0,1,2015
遂宁市,2011,0,1,2015
遂宁市,2012,0,1,2015
遂宁市,2013,0,1,2015
遂宁市,2014,0,1,2015
遂宁市,2015,1,1,2015
遂宁市,2016,1,1,2015
遂宁市,2017,1,1,2015
遂宁市,2018,1,1,2015
遂宁市,2019,1,1,2015
遂宁市,2020,1,1,2015
遂宁市,2021,1,1,2015
遂宁市,2022,1,1,2015
遂宁市,2023,1,1,2015
遵义市,1990,0,0,0
遵义市,1991,0,0,0
遵义市,1992,0,0,0
遵义市,1993,0,0,0
遵义市,1994,0,0,0
遵义市,1995,0,0,0
遵义市,1996,0,0,0
遵义市,1997,0,0,0
遵义市,1998,0,0,0
遵义市,1999,0,0,0
遵义市,2000,0,0,0
遵义市,2001,0,0,0
遵义市,2002,0,0,0
遵义市,2003,0,0,0
遵义市,2004,0,0,0
遵义市,2005,0,0,0
遵义市,2006,0,0,0
遵义市,2007,0,0,0
遵义市,2008,0,0,0
遵义市,2009,0,0,0
遵义市,2010,0,0,0
遵义市,2011,0,0,0
遵义市,2012,0,0,0
遵义市,2013,0,0,0
遵义市,2014,0,0,0
遵义市,2015,0,0,0
遵义市,2016,0,0,0
遵义市,2017,0,0,0
遵义市,2018,0,0,0
遵义市,2019,0,0,0
遵义市,2020,0,0,0
遵义市,2021,0,0,0
遵义市,2022,0,0,0
遵义市,2023,0,0,0
邢台市,1990,0,0,0
邢台市,1991,0,0,0
邢台市,1992,0,0,0
邢台市,1993,0,0,0
邢台市,1994,0,0,0
邢台市,1995,0,0,0
邢台市,1996,0,0,0
邢台市,1997,0,0,0
邢台市,1998,0,0,0
邢台市,1999,0,0,0
邢台市,2000,0,0,0
邢台市,2001,0,0,0
邢台市,2002,0,0,0
邢台市,2003,0,0,0
邢台市,2004,0,0,0
邢台市,2005,0,0,0
邢台市,2006,0,0,0
邢台市,2007,0,0,0
邢台市,2008,0,0,0
邢台市,2009,0,0,0
邢台市,2010,0,0,0
邢台市,2011,0,0,0
邢台市,2012,0,0,0
邢台市,2013,0,0,0
邢台市,2014,0,0,0
邢台市,2015,0,0,0
邢台市,2016,0,0,0
邢台市,2017,0,0,0
邢台市,2018,0,0,0
邢台市,2019,0,0,0
邢台市,2020,0,0,0
邢台市,2021,0,0,0
邢台市,2022,0,0,0
邢台市,2023,0,0,0
那曲市,1990,0,0,0
那曲市,1991,0,0,0
那曲市,1992,0,0,0
那曲市,1993,0,0,0
那曲市,1994,0,0,0
那曲市,1995,0,0,0
那曲市,1996,0,0,0
那曲市,1997,0,0,0
那曲市,1998,0,0,0
那曲市,1999,0,0,0
那曲市,2000,0,0,0
那曲市,2001,0,0,0
那曲市,2002,0,0,0
那曲市,2003,0,0,0
那曲市,2004,0,0,0
那曲市,2005,0,0,0
那曲市,2006,0,0,0
那曲市,2007,0,0,0
那曲市,2008,0,0,0
那曲市,2009,0,0,0
那曲市,2010,0,0,0
那曲市,2011,0,0,0
那曲市,2012,0,0,0
那曲市,2013,0,0,0
那曲市,2014,0,0,0
那曲市,2015,0,0,0
那曲市,2016,0,0,0
那曲市,2017,0,0,0
那曲市,2018,0,0,0
那曲市,2019,0,0,0
那曲市,2020,0,0,0
那曲市,2021,0,0,0
那曲市,2022,0,0,0
那曲市,2023,0,0,0
邯郸市,1990,0,0,0
邯郸市,1991,0,0,0
邯郸市,1992,0,0,0
邯郸市,1993,0,0,0
邯郸市,1994,0,0,0
邯郸市,1995,0,0,0
邯郸市,1996,0,0,0
邯郸市,1997,0,0,0
邯郸市,1998,0,0,0
邯郸市,1999,0,0,0
邯郸市,2000,0,0,0
邯郸市,2001,0,0,0
邯郸市,2002,0,0,0
邯郸市,2003,0,0,0
邯郸市,2004,0,0,0
邯郸市,2005,0,0,0
邯郸市,2006,0,0,0
邯郸市,2007,0,0,0
邯郸市,2008,0,0,0
邯郸市,2009,0,0,0
邯郸市,2010,0,0,0
邯郸市,2011,0,0,0
邯郸市,2012,0,0,0
邯郸市,2013,0,0,0
邯郸市,2014,0,0,0
邯郸市,2015,0,0,0
邯郸市,2016,0,0,0
邯郸市,2017,0,0,0
邯郸市,2018,0,0,0
邯郸市,2019,0,0,0
邯郸市,2020,0,0,0
邯郸市,2021,0,0,0
邯郸市,2022,0,0,0
邯郸市,2023,0,0,0
邵阳市,1990,0,0,0
邵阳市,1991,0,0,0
邵阳市,1992,0,0,0
邵阳市,1993,0,0,0
邵阳市,1994,0,0,0
邵阳市,1995,0,0,0
邵阳市,1996,0,0,0
邵阳市,1997,0,0,0
邵阳市,1998,0,0,0
邵阳市,1999,0,0,0
邵阳市,2000,0,0,0
邵阳市,2001,0,0,0
邵阳市,2002,0,0,0
邵阳市,2003,0,0,0
邵阳市,2004,0,0,0
邵阳市,2005,0,0,0
邵阳市,2006,0,0,0
邵阳市,2007,0,0,0
邵阳市,2008,0,0,0
邵阳市,2009,0,0,0
邵阳市,2010,0,0,0
邵阳市,2011,0,0,0
邵阳市,2012,0,0,0
邵阳市,2013,0,0,0
邵阳市,2014,0,0,0
邵阳市,2015,0,0,0
邵阳市,2016,0,0,0
邵阳市,2017,0,0,0
邵阳市,2018,0,0,0
邵阳市,2019,0,0,0
邵阳市,2020,0,0,0
邵阳市,2021,0,0,0
邵阳市,2022,0,0,0
邵阳市,2023,0,0,0
郑州市,1990,0,0,0
郑州市,1991,0,0,0
郑州市,1992,0,0,0
郑州市,1993,0,0,0
郑州市,1994,0,0,0
郑州市,1995,0,0,0
郑州市,1996,0,0,0
郑州市,1997,0,0,0
郑州市,1998,0,0,0
郑州市,1999,0,0,0
郑州市,2000,0,0,0
郑州市,2001,0,0,0
郑州市,2002,0,0,0
郑州市,2003,0,0,0
郑州市,2004,0,0,0
郑州市,2005,0,0,0
郑州市,2006,0,0,0
郑州市,2007,0,0,0
郑州市,2008,0,0,0
郑州市,2009,0,0,0
郑州市,2010,0,0,0
郑州市,2011,0,0,0
郑州市,2012,0,0,0
郑州市,2013,0,0,0
郑州市,2014,0,0,0
郑州市,2015,0,0,0
郑州市,2016,0,0,0
郑州市,2017,0,0,0
郑州市,2018,0,0,0
郑州市,2019,0,0,0
郑州市,2020,0,0,0
郑州市,2021,0,0,0
郑州市,2022,0,0,0
郑州市,2023,0,0,0
郴州市,1990,0,0,0
郴州市,1991,0,0,0
郴州市,1992,0,0,0
郴州市,1993,0,0,0
郴州市,1994,0,0,0
郴州市,1995,0,0,0
郴州市,1996,0,0,0
郴州市,1997,0,0,0
郴州市,1998,0,0,0
郴州市,1999,0,0,0
郴州市,2000,0,0,0
郴州市,2001,0,0,0
郴州市,2002,0,0,0
郴州市,2003,0,0,0
郴州市,2004,0,0,0
郴州市,2005,0,0,0
郴州市,2006,0,0,0
郴州市,2007,0,0,0
郴州市,2008,0,0,0
郴州市,2009,0,0,0
郴州市,2010,0,0,0
郴州市,2011,0,0,0
郴州市,2012,0,0,0
郴州市,2013,0,0,0
郴州市,2014,0,0,0
郴州市,2015,0,0,0
郴州市,2016,0,0,0
郴州市,2017,0,0,0
郴州市,2018,0,0,0
郴州市,2019,0,0,0
郴州市,2020,0,0,0
郴州市,2021,0,0,0
郴州市,2022,0,0,0
郴州市,2023,0,0,0
鄂尔多斯市,1990,0,0,0
鄂尔多斯市,1991,0,0,0
鄂尔多斯市,1992,0,0,0
鄂尔多斯市,1993,0,0,0
鄂尔多斯市,1994,0,0,0
鄂尔多斯市,1995,0,0,0
鄂尔多斯市,1996,0,0,0
鄂尔多斯市,1997,0,0,0
鄂尔多斯市,1998,0,0,0
鄂尔多斯市,1999,0,0,0
鄂尔多斯市,2000,0,0,0
鄂尔多斯市,2001,0,0,0
鄂尔多斯市,2002,0,0,0
鄂尔多斯市,2003,0,0,0
鄂尔多斯市,2004,0,0,0
鄂尔多斯市,2005,0,0,0
鄂尔多斯市,2006,0,0,0
鄂尔多斯市,2007,0,0,0
鄂尔多斯市,2008,0,0,0
鄂尔多斯市,2009,0,0,0
鄂尔多斯市,2010,0,0,0
鄂尔多斯市,2011,0,0,0
鄂尔多斯市,2012,0,0,0
鄂尔多斯市,2013,0,0,0
鄂尔多斯市,2014,0,0,0
鄂尔多斯市,2015,0,0,0
鄂尔多斯市,2016,0,0,0
鄂尔多斯市,2017,0,0,0
鄂尔多斯市,2018,0,0,0
鄂尔多斯市,2019,0,0,0
鄂尔多斯市,2020,0,0,0
鄂尔多斯市,2021,0,0,0
鄂尔多斯市,2022,0,0,0
鄂尔多斯市,2023,0,0,0
鄂州市,1990,0,0,0
鄂州市,1991,0,0,0
鄂州市,1992,0,0,0
鄂州市,1993,0,0,0
鄂州市,1994,0,0,0
鄂州市,1995,0,0,0
鄂州市,1996,0,0,0
鄂州市,1997,0,0,0
鄂州市,1998,0,0,0
鄂州市,1999,0,0,0
鄂州市,2000,0,0,0
鄂州市,2001,0,0,0
鄂州市,2002,0,0,0
鄂州市,2003,0,0,0
鄂州市,2004,0,0,0
鄂州市,2005,0,0,0
鄂州市,2006,0,0,0
鄂州市,2007,0,0,0
鄂州市,2008,0,0,0
鄂州市,2009,0,0,0
鄂州市,2010,0,0,0
鄂州市,2011,0,0,0
鄂州市,2012,0,0,0
鄂州市,2013,0,0,0
鄂州市,2014,0,0,0
鄂州市,2015,0,0,0
鄂州市,2016,0,0,0
鄂州市,2017,0,0,0
鄂州市,2018,0,0,0
鄂州市,2019,0,0,0
鄂州市,2020,0,0,0
鄂州市,2021,0,0,0
鄂州市,2022,0,0,0
鄂州市,2023,0,0,0
酒泉市,1990,0,0,0
酒泉市,1991,0,0,0
酒泉市,1992,0,0,0
酒泉市,1993,0,0,0
酒泉市,1994,0,0,0
酒泉市,1995,0,0,0
酒泉市,1996,0,0,0
酒泉市,1997,0,0,0
酒泉市,1998,0,0,0
酒泉市,1999,0,0,0
酒泉市,2000,0,0,0
酒泉市,2001,0,0,0
酒泉市,2002,0,0,0
酒泉市,2003,0,0,0
酒泉市,2004,0,0,0
酒泉市,2005,0,0,0
酒泉市,2006,0,0,0
酒泉市,2007,0,0,0
酒泉市,2008,0,0,0
酒泉市,2009,0,0,0
酒泉市,2010,0,0,0
酒泉市,2011,0,0,0
酒泉市,2012,0,0,0
酒泉市,2013,0,0,0
酒泉市,2014,0,0,0
酒泉市,2015,0,0,0
酒泉市,2016,0,0,0
酒泉市,2017,0,0,0
酒泉市,2018,0,0,0
酒泉市,2019,0,0,0
酒泉市,2020,0,0,0
酒泉市,2021,0,0,0
酒泉市,2022,0,0,0
酒泉市,2023,0,0,0
重庆市,1990,0,1,2015
重庆市,1991,0,1,2015
重庆市,1992,0,1,2015
重庆市,1993,0,1,2015
重庆市,1994,0,1,2015
重庆市,1995,0,1,2015
重庆市,1996,0,1,2015
重庆市,1997,0,1,2015
重庆市,1998,0,1,2015
重庆市,1999,0,1,2015
重庆市,2000,0,1,2015
重庆市,2001,0,1,2015
重庆市,2002,0,1,2015
重庆市,2003,0,1,2015
重庆市,2004,0,1,2015
重庆市,2005,0,1,2015
重庆市,2006,0,1,2015
重庆市,2007,0,1,2015
重庆市,2008,0,1,2015
重庆市,2009,0,1,2015
重庆市,2010,0,1,2015
重庆市,2011,0,1,2015
重庆市,2012,0,1,2015
重庆市,2013,0,1,2015
重庆市,2014,0,1,2015
重庆市,2015,1,1,2015
重庆市,2016,1,1,2015
重庆市,2017,1,1,2015
重庆市,2018,1,1,2015
重庆市,2019,1,1,2015
重庆市,2020,1,1,2015
重庆市,2021,1,1,2015
重庆市,2022,1,1,2015
重庆市,2023,1,1,2015
金华市,1990,0,0,0
金华市,1991,0,0,0
金华市,1992,0,0,0
金华市,1993,0,0,0
金华市,1994,0,0,0
金华市,1995,0,0,0
金华市,1996,0,0,0
金华市,1997,0,0,0
金华市,1998,0,0,0
金华市,1999,0,0,0
金华市,2000,0,0,0
金华市,2001,0,0,0
金华市,2002,0,0,0
金华市,2003,0,0,0
金华市,2004,0,0,0
金华市,2005,0,0,0
